HourUTC,wind_speed [m/s],temperature [C],pressure [hPa],wind_direction [degress]
2021-07-31 00:00:00,1.6,13.5,1002.8,203.0
2021-07-31 01:00:00,1.6,14.1,1002.6,194.0
2021-07-31 02:00:00,2.3,14.6,1002.0,176.0
2021-07-31 03:00:00,2.3,14.7,1001.5,174.0
2021-07-31 04:00:00,2.0,15.2,1001.2,167.0
2021-07-31 05:00:00,3.3,16.7,1000.9,195.0
2021-07-31 06:00:00,4.4,17.4,1000.8,226.0
2021-07-31 07:00:00,5.0,18.7,1000.7,235.0
2021-07-31 08:00:00,6.2,19.0,1000.5,223.0
2021-07-31 09:00:00,6.3,19.8,1000.4,218.0
2021-07-31 10:00:00,6.5,19.7,1000.2,212.0
2021-07-31 11:00:00,6.3,19.0,1000.1,210.0
2021-07-31 12:00:00,6.2,18.9,999.9,213.0
2021-07-31 13:00:00,5.4,17.9,999.7,215.0
2021-07-31 14:00:00,4.8,17.7,999.5,212.0
2021-07-31 15:00:00,3.5,16.6,999.3,201.0
2021-07-31 16:00:00,2.9,16.0,999.2,225.0
2021-07-31 17:00:00,4.0,15.7,999.4,248.0
2021-07-31 18:00:00,3.3,15.7,999.9,247.0
2021-07-31 19:00:00,4.7,15.8,1000.6,253.0
2021-07-31 20:00:00,4.3,15.5,1001.4,266.0
2021-07-31 21:00:00,4.0,14.9,1002.0,261.0
2021-07-31 22:00:00,3.6,14.7,1002.5,254.0
2021-07-31 23:00:00,3.4,14.5,1002.8,245.0
2021-08-01 00:00:00,3.6,14.0,1002.6,245.0
2021-08-01 01:00:00,3.1,13.2,1002.5,239.0
2021-08-01 02:00:00,3.0,12.2,1002.8,222.0
2021-08-01 03:00:00,2.9,12.3,1003.0,219.0
2021-08-01 04:00:00,3.0,13.2,1003.4,226.0
2021-08-01 05:00:00,4.0,14.9,1003.8,231.0
2021-08-01 06:00:00,5.0,16.3,1003.9,242.0
2021-08-01 07:00:00,5.5,17.4,1003.9,249.0
2021-08-01 08:00:00,5.4,17.8,1004.0,259.0
2021-08-01 09:00:00,5.7,18.6,1004.1,257.0
2021-08-01 10:00:00,6.2,18.8,1004.0,249.0
2021-08-01 11:00:00,6.5,19.9,1004.0,249.0
2021-08-01 12:00:00,6.1,19.9,1004.0,257.0
2021-08-01 13:00:00,6.0,20.2,1004.1,259.0
2021-08-01 14:00:00,5.6,19.9,1004.0,265.0
2021-08-01 15:00:00,5.7,18.7,1004.2,278.0
2021-08-01 16:00:00,4.8,18.5,1004.1,269.0
2021-08-01 17:00:00,4.5,18.3,1004.2,259.0
2021-08-01 18:00:00,3.8,17.4,1004.4,271.0
2021-08-01 19:00:00,3.2,16.1,1004.8,257.0
2021-08-01 20:00:00,2.9,14.6,1005.0,249.0
2021-08-01 21:00:00,3.0,13.8,1005.0,247.0
2021-08-01 22:00:00,2.5,12.6,1005.0,239.0
2021-08-01 23:00:00,3.2,12.5,1004.7,244.0
2021-08-02 00:00:00,3.4,12.3,1004.4,246.0
2021-08-02 01:00:00,3.2,12.3,1004.4,241.0
2021-08-02 02:00:00,3.2,12.8,1004.3,240.0
2021-08-02 03:00:00,3.8,13.1,1004.4,248.0
2021-08-02 04:00:00,4.7,13.7,1004.4,246.0
2021-08-02 05:00:00,5.6,14.4,1004.4,251.0
2021-08-02 06:00:00,6.0,14.8,1004.5,259.0
2021-08-02 07:00:00,6.1,15.7,1004.9,266.0
2021-08-02 08:00:00,6.9,17.0,1005.1,283.0
2021-08-02 09:00:00,7.2,18.2,1005.5,289.0
2021-08-02 10:00:00,7.6,19.1,1005.9,302.0
2021-08-02 11:00:00,7.6,19.8,1006.5,306.0
2021-08-02 12:00:00,7.4,20.2,1006.9,308.0
2021-08-02 13:00:00,6.0,18.2,1007.4,331.0
2021-08-02 14:00:00,5.3,17.5,1007.9,338.0
2021-08-02 15:00:00,4.4,17.8,1008.1,331.0
2021-08-02 16:00:00,3.4,18.1,1008.4,324.0
2021-08-02 17:00:00,2.7,17.5,1008.7,306.0
2021-08-02 18:00:00,1.5,16.7,1009.0,249.0
2021-08-02 19:00:00,1.6,15.0,1009.6,232.0
2021-08-02 20:00:00,2.2,14.8,1010.0,264.0
2021-08-02 21:00:00,2.3,14.6,1010.3,267.0
2021-08-02 22:00:00,2.7,14.8,1010.5,275.0
2021-08-02 23:00:00,2.7,14.7,1010.8,287.0
2021-08-03 00:00:00,2.3,14.3,1010.9,275.0
2021-08-03 01:00:00,2.5,13.8,1011.0,265.0
2021-08-03 02:00:00,2.5,13.9,1011.3,270.0
2021-08-03 03:00:00,2.6,13.9,1011.4,255.0
2021-08-03 04:00:00,2.5,13.9,1011.5,254.0
2021-08-03 05:00:00,3.8,14.2,1011.8,260.0
2021-08-03 06:00:00,3.3,14.6,1012.1,255.0
2021-08-03 07:00:00,4.3,15.4,1012.3,262.0
2021-08-03 08:00:00,4.1,15.5,1012.5,259.0
2021-08-03 09:00:00,3.1,16.2,1012.5,277.0
2021-08-03 10:00:00,3.2,16.8,1012.5,264.0
2021-08-03 11:00:00,2.9,16.7,1012.8,264.0
2021-08-03 12:00:00,3.1,17.3,1012.8,259.0
2021-08-03 13:00:00,3.7,17.9,1012.7,253.0
2021-08-03 14:00:00,3.6,18.2,1012.6,254.0
2021-08-03 15:00:00,3.3,18.5,1012.5,271.0
2021-08-03 16:00:00,3.2,18.5,1012.4,282.0
2021-08-03 17:00:00,3.4,18.2,1012.6,272.0
2021-08-03 18:00:00,1.9,16.7,1012.8,268.0
2021-08-03 19:00:00,0.7,14.2,1013.2,248.0
2021-08-03 20:00:00,0.5,12.6,1013.5,228.0
2021-08-03 21:00:00,0.7,12.1,1013.8,220.0
2021-08-03 22:00:00,0.6,12.0,1013.9,246.0
2021-08-03 23:00:00,0.8,12.5,1014.0,287.0
2021-08-04 00:00:00,1.0,11.9,1014.0,302.0
2021-08-04 01:00:00,1.0,11.1,1014.2,297.0
2021-08-04 02:00:00,0.6,11.4,1014.3,284.0
2021-08-04 03:00:00,1.3,11.7,1014.5,285.0
2021-08-04 04:00:00,1.7,12.5,1014.7,296.0
2021-08-04 05:00:00,2.2,14.1,1015.1,299.0
2021-08-04 06:00:00,2.8,15.2,1015.4,309.0
2021-08-04 07:00:00,3.2,16.6,1015.5,313.0
2021-08-04 08:00:00,3.3,17.4,1015.6,315.0
2021-08-04 09:00:00,3.4,17.8,1015.6,315.0
2021-08-04 10:00:00,2.7,18.2,1015.6,311.0
2021-08-04 11:00:00,3.0,18.6,1015.5,331.0
2021-08-04 12:00:00,3.2,19.1,1015.4,332.0
2021-08-04 13:00:00,3.1,19.2,1015.2,333.0
2021-08-04 14:00:00,3.1,19.5,1015.0,329.0
2021-08-04 15:00:00,2.9,19.4,1015.0,348.0
2021-08-04 16:00:00,2.3,19.0,1014.9,346.0
2021-08-04 17:00:00,2.6,18.2,1014.9,344.0
2021-08-04 18:00:00,1.4,16.9,1015.1,358.0
2021-08-04 19:00:00,1.0,14.4,1015.3,47.0
2021-08-04 20:00:00,0.8,13.0,1015.3,25.0
2021-08-04 21:00:00,1.3,13.0,1015.3,50.0
2021-08-04 22:00:00,0.7,10.6,1015.3,50.0
2021-08-04 23:00:00,0.6,9.9,1015.2,64.0
2021-08-05 00:00:00,0.3,9.9,1015.1,2.0
2021-08-05 01:00:00,0.5,9.3,1014.8,2.0
2021-08-05 02:00:00,1.0,9.6,1014.6,67.0
2021-08-05 03:00:00,0.9,9.9,1014.3,69.0
2021-08-05 04:00:00,1.1,12.1,1014.2,70.0
2021-08-05 05:00:00,1.1,14.9,1014.2,62.0
2021-08-05 06:00:00,2.0,16.7,1014.3,100.0
2021-08-05 07:00:00,2.4,18.3,1014.2,102.0
2021-08-05 08:00:00,3.4,19.3,1014.0,114.0
2021-08-05 09:00:00,3.6,20.0,1013.9,119.0
2021-08-05 10:00:00,3.5,20.3,1013.6,108.0
2021-08-05 11:00:00,3.4,20.8,1013.2,112.0
2021-08-05 12:00:00,3.7,21.0,1012.7,125.0
2021-08-05 13:00:00,4.0,21.2,1012.4,128.0
2021-08-05 14:00:00,4.7,20.8,1012.2,131.0
2021-08-05 15:00:00,4.7,20.3,1011.8,131.0
2021-08-05 16:00:00,3.7,19.6,1011.3,136.0
2021-08-05 17:00:00,3.6,18.7,1011.2,136.0
2021-08-05 18:00:00,3.0,17.3,1011.2,139.0
2021-08-05 19:00:00,2.4,15.1,1011.3,120.0
2021-08-05 20:00:00,2.7,15.2,1011.2,109.0
2021-08-05 21:00:00,2.6,14.4,1010.9,100.0
2021-08-05 22:00:00,2.6,14.5,1010.5,92.0
2021-08-05 23:00:00,2.1,13.8,1010.1,75.0
2021-08-06 00:00:00,2.5,13.7,1009.8,73.0
2021-08-06 01:00:00,2.7,13.8,1009.5,82.0
2021-08-06 02:00:00,3.0,13.7,1009.0,85.0
2021-08-06 03:00:00,2.9,13.5,1008.5,86.0
2021-08-06 04:00:00,3.3,13.9,1008.3,89.0
2021-08-06 05:00:00,3.7,15.1,1008.1,95.0
2021-08-06 06:00:00,4.2,16.2,1008.0,102.0
2021-08-06 07:00:00,4.5,17.5,1008.0,111.0
2021-08-06 08:00:00,5.2,18.4,1007.9,118.0
2021-08-06 09:00:00,5.6,19.3,1007.8,115.0
2021-08-06 10:00:00,5.8,20.4,1007.6,115.0
2021-08-06 11:00:00,6.0,20.9,1007.4,125.0
2021-08-06 12:00:00,6.2,21.1,1007.0,126.0
2021-08-06 13:00:00,6.7,21.5,1006.7,130.0
2021-08-06 14:00:00,7.8,21.1,1006.7,123.0
2021-08-06 15:00:00,8.1,20.2,1006.6,122.0
2021-08-06 16:00:00,8.0,19.9,1006.6,124.0
2021-08-06 17:00:00,7.6,19.0,1006.8,121.0
2021-08-06 18:00:00,6.7,18.0,1006.7,117.0
2021-08-06 19:00:00,5.6,17.3,1006.9,113.0
2021-08-06 20:00:00,4.9,16.8,1006.8,112.0
2021-08-06 21:00:00,5.1,16.4,1006.6,113.0
2021-08-06 22:00:00,4.5,16.4,1006.6,124.0
2021-08-06 23:00:00,3.8,16.0,1006.2,115.0
2021-08-07 00:00:00,3.9,16.1,1005.6,107.0
2021-08-07 01:00:00,3.5,15.9,1005.2,101.0
2021-08-07 02:00:00,3.2,15.5,1005.0,108.0
2021-08-07 03:00:00,3.0,15.7,1004.9,107.0
2021-08-07 04:00:00,3.0,16.1,1004.5,103.0
2021-08-07 05:00:00,3.6,15.9,1004.4,110.0
2021-08-07 06:00:00,3.0,15.8,1004.4,96.0
2021-08-07 07:00:00,3.7,16.7,1004.4,108.0
2021-08-07 08:00:00,3.8,18.0,1004.3,118.0
2021-08-07 09:00:00,3.5,19.3,1004.0,120.0
2021-08-07 10:00:00,3.9,19.7,1003.6,121.0
2021-08-07 11:00:00,5.7,18.7,1003.4,123.0
2021-08-07 12:00:00,4.5,19.0,1003.4,138.0
2021-08-07 13:00:00,4.9,20.3,1003.1,170.0
2021-08-07 14:00:00,3.8,21.1,1003.0,190.0
2021-08-07 15:00:00,3.1,21.2,1003.0,226.0
2021-08-07 16:00:00,1.7,19.9,1002.9,0.0
2021-08-07 17:00:00,1.9,18.8,1002.9,69.0
2021-08-07 18:00:00,1.9,17.7,1003.0,100.0
2021-08-07 19:00:00,3.6,17.4,1003.3,141.0
2021-08-07 20:00:00,3.9,15.8,1003.4,166.0
2021-08-07 21:00:00,1.2,15.1,1002.8,349.0
2021-08-07 22:00:00,1.4,14.4,1002.7,97.0
2021-08-07 23:00:00,0.7,14.2,1002.5,139.0
2021-08-08 00:00:00,0.9,13.8,1001.9,125.0
2021-08-08 01:00:00,1.9,12.8,1001.9,143.0
2021-08-08 02:00:00,2.2,13.7,1002.2,150.0
2021-08-08 03:00:00,1.5,13.9,1002.3,135.0
2021-08-08 04:00:00,1.6,14.8,1002.3,138.0
2021-08-08 05:00:00,1.8,16.3,1002.2,185.0
2021-08-08 06:00:00,2.0,17.0,1002.3,199.0
2021-08-08 07:00:00,2.9,18.0,1002.8,215.0
2021-08-08 08:00:00,4.2,19.0,1003.2,212.0
2021-08-08 09:00:00,4.9,19.0,1003.5,213.0
2021-08-08 10:00:00,5.8,19.7,1003.7,221.0
2021-08-08 11:00:00,5.7,20.3,1004.1,221.0
2021-08-08 12:00:00,5.2,19.3,1004.8,227.0
2021-08-08 13:00:00,5.4,20.3,1005.2,228.0
2021-08-08 14:00:00,6.8,20.1,1005.9,224.0
2021-08-08 15:00:00,6.5,19.3,1006.7,229.0
2021-08-08 16:00:00,6.0,18.7,1007.4,231.0
2021-08-08 17:00:00,3.9,16.4,1008.4,252.0
2021-08-08 18:00:00,3.6,16.0,1008.8,234.0
2021-08-08 19:00:00,3.2,15.6,1009.7,219.0
2021-08-08 20:00:00,2.8,15.3,1010.4,207.0
2021-08-08 21:00:00,2.5,15.3,1010.8,203.0
2021-08-08 22:00:00,2.4,14.8,1011.0,194.0
2021-08-08 23:00:00,2.3,14.2,1011.2,177.0
2021-08-09 00:00:00,2.5,14.2,1011.5,178.0
2021-08-09 01:00:00,2.2,14.1,1011.7,176.0
2021-08-09 02:00:00,2.4,14.0,1011.9,184.0
2021-08-09 03:00:00,2.4,13.8,1011.9,188.0
2021-08-09 04:00:00,2.2,13.7,1012.1,177.0
2021-08-09 05:00:00,3.4,15.0,1012.3,180.0
2021-08-09 06:00:00,4.3,16.2,1012.5,197.0
2021-08-09 07:00:00,4.9,16.4,1012.7,202.0
2021-08-09 08:00:00,4.9,16.9,1012.9,204.0
2021-08-09 09:00:00,4.1,16.7,1013.3,203.0
2021-08-09 10:00:00,4.8,17.5,1013.5,210.0
2021-08-09 11:00:00,4.8,17.4,1013.9,216.0
2021-08-09 12:00:00,4.1,18.1,1014.2,231.0
2021-08-09 13:00:00,4.9,19.2,1014.2,234.0
2021-08-09 14:00:00,5.5,18.5,1014.6,243.0
2021-08-09 15:00:00,4.2,17.7,1014.9,269.0
2021-08-09 16:00:00,3.5,17.3,1015.1,253.0
2021-08-09 17:00:00,1.9,16.8,1015.1,232.0
2021-08-09 18:00:00,1.7,15.3,1015.2,180.0
2021-08-09 19:00:00,2.2,13.9,1015.5,164.0
2021-08-09 20:00:00,2.2,14.2,1015.6,162.0
2021-08-09 21:00:00,2.0,14.1,1015.5,175.0
2021-08-09 22:00:00,1.8,13.5,1015.3,188.0
2021-08-09 23:00:00,1.4,13.0,1015.3,167.0
2021-08-10 00:00:00,1.0,12.7,1015.2,176.0
2021-08-10 01:00:00,1.0,12.7,1015.1,191.0
2021-08-10 02:00:00,1.6,12.0,1015.1,183.0
2021-08-10 03:00:00,1.8,12.7,1014.9,160.0
2021-08-10 04:00:00,2.0,13.2,1014.8,147.0
2021-08-10 05:00:00,2.6,14.6,1014.7,159.0
2021-08-10 06:00:00,3.4,16.3,1014.5,188.0
2021-08-10 07:00:00,3.9,17.6,1014.5,198.0
2021-08-10 08:00:00,4.8,18.6,1014.2,195.0
2021-08-10 09:00:00,4.7,19.5,1014.0,200.0
2021-08-10 10:00:00,4.7,19.2,1013.7,207.0
2021-08-10 11:00:00,4.8,18.7,1013.6,212.0
2021-08-10 12:00:00,4.4,19.1,1013.2,210.0
2021-08-10 13:00:00,5.6,18.9,1013.1,224.0
2021-08-10 14:00:00,3.8,18.8,1013.1,248.0
2021-08-10 15:00:00,3.6,18.9,1013.0,233.0
2021-08-10 16:00:00,3.6,19.3,1012.9,246.0
2021-08-10 17:00:00,3.0,18.1,1013.0,261.0
2021-08-10 18:00:00,1.8,16.8,1013.1,270.0
2021-08-10 19:00:00,1.2,15.8,1013.3,245.0
2021-08-10 20:00:00,1.3,14.6,1013.7,255.0
2021-08-10 21:00:00,1.5,13.5,1014.0,252.0
2021-08-10 22:00:00,1.1,12.9,1014.2,241.0
2021-08-10 23:00:00,1.4,12.9,1014.4,263.0
2021-08-11 00:00:00,2.4,12.8,1014.4,275.0
2021-08-11 01:00:00,2.4,13.4,1014.5,271.0
2021-08-11 02:00:00,2.5,13.6,1014.6,275.0
2021-08-11 03:00:00,2.7,12.8,1014.8,274.0
2021-08-11 04:00:00,2.4,12.7,1015.1,275.0
2021-08-11 05:00:00,2.3,14.5,1015.6,268.0
2021-08-11 06:00:00,3.5,16.2,1016.0,275.0
2021-08-11 07:00:00,4.1,17.4,1016.3,280.0
2021-08-11 08:00:00,4.6,18.1,1016.5,273.0
2021-08-11 09:00:00,4.4,19.0,1016.8,277.0
2021-08-11 10:00:00,5.0,20.1,1016.8,278.0
2021-08-11 11:00:00,4.9,19.3,1017.0,283.0
2021-08-11 12:00:00,4.1,19.7,1017.0,292.0
2021-08-11 13:00:00,4.9,20.7,1017.1,288.0
2021-08-11 14:00:00,6.2,21.5,1017.1,275.0
2021-08-11 15:00:00,4.6,21.2,1017.3,294.0
2021-08-11 16:00:00,4.0,20.8,1017.4,295.0
2021-08-11 17:00:00,3.8,20.2,1017.6,266.0
2021-08-11 18:00:00,2.4,18.2,1017.9,263.0
2021-08-11 19:00:00,1.0,16.3,1018.6,262.0
2021-08-11 20:00:00,1.1,14.8,1019.1,242.0
2021-08-11 21:00:00,1.3,14.2,1019.3,235.0
2021-08-11 22:00:00,1.4,13.7,1019.5,266.0
2021-08-11 23:00:00,1.6,13.3,1019.8,268.0
2021-08-12 00:00:00,1.2,12.6,1019.8,277.0
2021-08-12 01:00:00,0.6,12.3,1019.8,258.0
2021-08-12 02:00:00,0.6,11.4,1019.9,241.0
2021-08-12 03:00:00,0.5,11.0,1019.9,345.0
2021-08-12 04:00:00,0.1,12.4,1020.2,345.0
2021-08-12 05:00:00,0.7,14.3,1020.3,191.0
2021-08-12 06:00:00,1.5,16.5,1020.4,198.0
2021-08-12 07:00:00,2.4,18.0,1020.5,210.0
2021-08-12 08:00:00,2.8,20.1,1020.7,222.0
2021-08-12 09:00:00,2.4,21.5,1020.7,217.0
2021-08-12 10:00:00,2.7,22.3,1020.6,196.0
2021-08-12 11:00:00,2.4,22.6,1020.4,182.0
2021-08-12 12:00:00,3.6,23.6,1020.2,224.0
2021-08-12 13:00:00,4.1,24.0,1019.8,208.0
2021-08-12 14:00:00,4.3,24.1,1019.6,199.0
2021-08-12 15:00:00,4.4,24.2,1019.4,202.0
2021-08-12 16:00:00,4.0,23.4,1019.3,209.0
2021-08-12 17:00:00,3.2,22.4,1019.1,190.0
2021-08-12 18:00:00,3.4,19.8,1019.3,166.0
2021-08-12 19:00:00,2.7,17.6,1019.6,162.0
2021-08-12 20:00:00,2.8,17.2,1019.4,162.0
2021-08-12 21:00:00,2.5,16.2,1019.5,155.0
2021-08-12 22:00:00,2.5,16.8,1019.5,151.0
2021-08-12 23:00:00,1.7,16.7,1019.2,152.0
2021-08-13 00:00:00,0.8,16.6,1018.9,116.0
2021-08-13 01:00:00,0.7,16.0,1018.5,104.0
2021-08-13 02:00:00,0.6,14.9,1018.4,143.0
2021-08-13 03:00:00,0.4,15.3,1018.1,163.0
2021-08-13 04:00:00,0.7,15.7,1018.0,232.0
2021-08-13 05:00:00,1.5,16.9,1018.2,254.0
2021-08-13 06:00:00,1.3,17.7,1018.4,253.0
2021-08-13 07:00:00,2.7,19.7,1018.3,255.0
2021-08-13 08:00:00,3.7,21.7,1018.3,241.0
2021-08-13 09:00:00,4.3,23.2,1018.2,237.0
2021-08-13 10:00:00,4.7,24.0,1017.8,238.0
2021-08-13 11:00:00,5.6,24.4,1017.5,227.0
2021-08-13 12:00:00,6.3,24.7,1017.0,220.0
2021-08-13 13:00:00,6.8,24.1,1016.9,222.0
2021-08-13 14:00:00,6.3,23.7,1016.6,227.0
2021-08-13 15:00:00,7.1,23.4,1016.2,225.0
2021-08-13 16:00:00,7.1,22.9,1015.9,234.0
2021-08-13 17:00:00,6.6,21.8,1016.0,242.0
2021-08-13 18:00:00,5.9,20.1,1016.3,254.0
2021-08-13 19:00:00,4.8,18.4,1016.9,253.0
2021-08-13 20:00:00,3.9,17.2,1017.0,248.0
2021-08-13 21:00:00,4.4,16.9,1017.0,257.0
2021-08-13 22:00:00,4.4,15.7,1017.2,259.0
2021-08-13 23:00:00,3.1,14.7,1017.4,254.0
2021-08-14 00:00:00,3.2,14.0,1017.4,247.0
2021-08-14 01:00:00,2.8,13.6,1017.2,244.0
2021-08-14 02:00:00,2.6,13.2,1016.9,234.0
2021-08-14 03:00:00,2.7,13.1,1016.8,229.0
2021-08-14 04:00:00,3.0,13.7,1016.7,223.0
2021-08-14 05:00:00,3.2,15.0,1016.4,217.0
2021-08-14 06:00:00,4.1,16.1,1016.4,216.0
2021-08-14 07:00:00,4.7,17.2,1016.0,215.0
2021-08-14 08:00:00,6.1,18.6,1015.6,228.0
2021-08-14 09:00:00,6.5,19.3,1015.4,235.0
2021-08-14 10:00:00,6.7,19.5,1015.0,233.0
2021-08-14 11:00:00,6.4,19.2,1014.7,232.0
2021-08-14 12:00:00,6.2,18.6,1014.2,230.0
2021-08-14 13:00:00,5.8,18.2,1013.8,226.0
2021-08-14 14:00:00,6.1,19.1,1013.4,233.0
2021-08-14 15:00:00,6.0,19.1,1013.0,243.0
2021-08-14 16:00:00,5.4,19.2,1012.8,258.0
2021-08-14 17:00:00,6.1,18.9,1012.7,268.0
2021-08-14 18:00:00,5.5,17.8,1012.8,262.0
2021-08-14 19:00:00,5.3,16.7,1012.9,259.0
2021-08-14 20:00:00,4.4,15.8,1013.0,259.0
2021-08-14 21:00:00,4.1,15.0,1013.1,257.0
2021-08-14 22:00:00,3.9,14.6,1012.8,256.0
2021-08-14 23:00:00,3.8,14.4,1012.3,248.0
2021-08-15 00:00:00,3.5,14.1,1011.8,240.0
2021-08-15 01:00:00,3.5,14.1,1011.5,237.0
2021-08-15 02:00:00,4.0,14.5,1011.0,241.0
2021-08-15 03:00:00,4.2,14.8,1010.8,245.0
2021-08-15 04:00:00,4.4,15.0,1010.7,244.0
2021-08-15 05:00:00,4.9,15.7,1010.5,248.0
2021-08-15 06:00:00,6.9,16.9,1010.5,257.0
2021-08-15 07:00:00,7.0,17.8,1010.5,258.0
2021-08-15 08:00:00,7.3,18.5,1010.6,260.0
2021-08-15 09:00:00,6.9,19.0,1010.6,263.0
2021-08-15 10:00:00,6.8,19.7,1010.5,264.0
2021-08-15 11:00:00,7.2,20.6,1010.4,254.0
2021-08-15 12:00:00,6.6,20.7,1010.3,250.0
2021-08-15 13:00:00,5.9,20.5,1010.0,247.0
2021-08-15 14:00:00,6.1,20.9,1009.5,245.0
2021-08-15 15:00:00,5.3,20.3,1009.1,245.0
2021-08-15 16:00:00,4.5,19.5,1008.9,242.0
2021-08-15 17:00:00,4.0,18.7,1008.5,222.0
2021-08-15 18:00:00,2.2,17.4,1007.8,199.0
2021-08-15 19:00:00,2.2,14.9,1007.0,147.0
2021-08-15 20:00:00,2.7,16.1,1005.8,135.0
2021-08-15 21:00:00,2.9,16.0,1005.3,156.0
2021-08-15 22:00:00,2.8,15.9,1004.3,168.0
2021-08-15 23:00:00,3.4,15.7,1003.5,183.0
2021-08-16 00:00:00,3.3,15.6,1002.8,206.0
2021-08-16 01:00:00,3.7,15.8,1002.4,224.0
2021-08-16 02:00:00,4.2,15.4,1002.3,250.0
2021-08-16 03:00:00,4.5,14.7,1002.3,252.0
2021-08-16 04:00:00,4.5,14.3,1002.2,261.0
2021-08-16 05:00:00,3.6,14.1,1002.3,262.0
2021-08-16 06:00:00,3.2,14.4,1002.4,251.0
2021-08-16 07:00:00,2.8,14.8,1002.4,251.0
2021-08-16 08:00:00,2.4,15.3,1002.5,252.0
2021-08-16 09:00:00,2.1,15.8,1002.5,222.0
2021-08-16 10:00:00,2.5,16.5,1002.3,201.0
2021-08-16 11:00:00,2.5,16.9,1002.0,194.0
2021-08-16 12:00:00,3.5,16.8,1001.8,171.0
2021-08-16 13:00:00,3.7,15.9,1001.5,173.0
2021-08-16 14:00:00,4.5,14.7,1001.5,228.0
2021-08-16 15:00:00,2.7,15.7,1001.6,240.0
2021-08-16 16:00:00,3.9,16.4,1001.6,234.0
2021-08-16 17:00:00,4.6,15.7,1001.8,237.0
2021-08-16 18:00:00,3.1,13.6,1002.1,236.0
2021-08-16 19:00:00,2.9,11.9,1002.4,215.0
2021-08-16 20:00:00,2.1,10.9,1002.3,197.0
2021-08-16 21:00:00,1.8,9.9,1002.1,144.0
2021-08-16 22:00:00,0.9,10.2,1001.9,162.0
2021-08-16 23:00:00,1.0,10.2,1001.3,9.0
2021-08-17 00:00:00,1.7,9.9,1001.0,355.0
2021-08-17 01:00:00,2.0,9.2,1001.0,322.0
2021-08-17 02:00:00,1.5,8.7,1001.3,276.0
2021-08-17 03:00:00,2.2,9.5,1001.2,267.0
2021-08-17 04:00:00,2.8,11.0,1000.9,258.0
2021-08-17 05:00:00,3.0,12.3,1000.6,254.0
2021-08-17 06:00:00,5.1,14.0,1000.5,276.0
2021-08-17 07:00:00,7.2,14.8,1000.7,290.0
2021-08-17 08:00:00,6.7,15.0,1001.1,289.0
2021-08-17 09:00:00,8.4,15.8,1001.2,284.0
2021-08-17 10:00:00,8.9,16.8,1001.4,289.0
2021-08-17 11:00:00,10.3,18.2,1001.5,287.0
2021-08-17 12:00:00,10.5,18.8,1001.6,291.0
2021-08-17 13:00:00,9.7,18.0,1002.0,295.0
2021-08-17 14:00:00,7.6,16.6,1002.7,305.0
2021-08-17 15:00:00,6.6,16.9,1002.7,296.0
2021-08-17 16:00:00,5.6,17.3,1003.0,305.0
2021-08-17 17:00:00,5.6,17.4,1003.0,296.0
2021-08-17 18:00:00,7.2,17.0,1003.0,282.0
2021-08-17 19:00:00,7.9,15.8,1003.1,273.0
2021-08-17 20:00:00,7.9,15.2,1003.4,270.0
2021-08-17 21:00:00,8.8,15.0,1003.6,275.0
2021-08-17 22:00:00,9.2,15.0,1003.7,276.0
2021-08-17 23:00:00,8.5,15.0,1003.9,278.0
2021-08-18 00:00:00,8.6,15.0,1003.7,279.0
2021-08-18 01:00:00,7.9,14.9,1003.7,276.0
2021-08-18 02:00:00,7.6,14.8,1003.7,277.0
2021-08-18 03:00:00,8.1,14.6,1003.8,275.0
2021-08-18 04:00:00,6.8,14.6,1003.9,274.0
2021-08-18 05:00:00,7.1,14.9,1003.8,269.0
2021-08-18 06:00:00,7.6,15.0,1003.9,265.0
2021-08-18 07:00:00,8.6,15.9,1003.8,269.0
2021-08-18 08:00:00,8.5,17.0,1003.6,270.0
2021-08-18 09:00:00,8.2,16.9,1003.6,263.0
2021-08-18 10:00:00,7.9,16.5,1003.6,260.0
2021-08-18 11:00:00,8.6,17.0,1003.5,264.0
2021-08-18 12:00:00,8.0,17.0,1003.3,262.0
2021-08-18 13:00:00,7.4,15.3,1003.5,262.0
2021-08-18 14:00:00,7.2,15.2,1003.6,257.0
2021-08-18 15:00:00,7.3,14.8,1003.5,261.0
2021-08-18 16:00:00,7.8,14.5,1003.2,260.0
2021-08-18 17:00:00,7.2,14.6,1003.1,256.0
2021-08-18 18:00:00,6.9,14.6,1003.0,254.0
2021-08-18 19:00:00,6.8,14.6,1003.0,257.0
2021-08-18 20:00:00,6.4,14.7,1002.8,258.0
2021-08-18 21:00:00,6.2,14.8,1002.7,254.0
2021-08-18 22:00:00,6.7,14.7,1002.4,255.0
2021-08-18 23:00:00,6.2,14.4,1002.4,263.0
2021-08-19 00:00:00,6.4,14.2,1002.5,265.0
2021-08-19 01:00:00,5.9,13.9,1002.8,271.0
2021-08-19 02:00:00,5.7,13.5,1003.0,270.0
2021-08-19 03:00:00,5.5,13.6,1003.1,268.0
2021-08-19 04:00:00,5.8,13.6,1003.4,268.0
2021-08-19 05:00:00,6.2,14.1,1003.9,269.0
2021-08-19 06:00:00,7.2,15.1,1004.4,275.0
2021-08-19 07:00:00,7.9,15.8,1004.6,278.0
2021-08-19 08:00:00,7.8,16.6,1005.1,278.0
